batch,facility_id,zipcode,latitude,longitude,added_slots,cost
batch_19,71821,11694,40.578376,-73.847857,6,17100.0
batch_19,766487,11694,40.585774,-73.82055,6,17100.0
batch_19,69494,11694,40.585774,-73.82055,3,12900.0
batch_19,912330,13084,42.892787,-76.108623,16,31600.0
batch_19,825385,13084,42.899272,-76.129513,3,12900.0
batch_19,846554,13084,42.89046239192385,-76.10624136580996,3,12900.0
batch_19,523374,10524,41.391225,-73.925051,6,17100.0
batch_19,42787,13492,43.120505,-75.291978,55,90371.01449275363
batch_19,872396,13492,43.125601,-75.317625,16,31600.0
batch_19,880569,13492,43.125601,-75.317625,11,25057.142857142855
batch_19,150493,13492,43.144119,-75.312776,3,12900.0
batch_19,6368,13492,43.124881,-75.294498,3,12900.0
batch_19,709322,13492,43.100781,-75.355032,3,12900.0
batch_19,25232,13492,43.100439,-75.323805,3,12900.0
batch_19,27123,13492,43.115717433362704,-75.30924944532484,3,12900.0
batch_19,799416,13660,44.730023,-75.183599,3,12900.0
batch_19,432270,13660,44.754886,-75.172866,3,12900.0
batch_20,296383,14091,42.539251,-78.931685,3,12900.0
batch_20,848777,13654,44.6409,-75.413874,6,17100.0
batch_20,461098,13654,44.59319110487074,-75.42062833233385,3,12900.0
batch_20,886767,13654,44.560021,-75.428393,3,12900.0
batch_20,916991,13654,44.59319110487074,-75.42062833233385,3,12900.0
batch_20,883293,13654,44.615864,-75.404901,3,12900.0
batch_20,22363,14806,42.155719,-77.795484,6,17100.0
batch_20,843696,13825,42.396175,-75.223904,6,17100.0
batch_20,608287,13787,42.197022,-75.643459,6,17100.0
batch_20,555690,13787,42.173972,-75.627263,6,17100.0
batch_20,877387,13787,42.181617,-75.622417,6,17100.0
batch_20,866808,13787,42.174519,-75.622185,6,17600.0
batch_20,817684,12789,41.697962,-74.579278,6,17100.0
batch_20,901528,13135,43.23549,-76.300945,32,55200.0
batch_20,842954,13135,43.235732,-76.308421,20,37800.0
batch_20,872160,13135,43.231799,-76.292557,6,17100.0
batch_20,905407,13135,43.231798,-76.358565,4,12866.666666666668
batch_20,889892,10065,40.763724,-73.957782,187,284774.41364605544
batch_20,902867,10065,40.763936,-73.964106,80,125920.79207920792
batch_20,906521,10065,40.765448,-73.959919,39,66678.78787878787
batch_20,913393,10065,40.765448,-73.959919,24,43141.93548387097
batch_20,74108,10065,40.768729,-73.96518,5,16892.307692307695
batch_20,309289,12926,44.942035299876814,-74.32930421155656,6,17100.0
batch_20,888525,12926,44.930218,-74.379173,3,12900.0
batch_20,896366,12926,44.953322,-74.295506,3,12900.0
batch_20,916969,12159,42.634114,-73.902401,47,78566.10169491525
batch_20,42180,13634,44.010321,-76.03819,6,15658.823529411766
batch_20,869230,13634,44.010616,-75.99583,3,12900.0
batch_20,871451,13634,44.031525,-76.035908,3,12900.0
batch_20,909621,13634,43.998945,-75.986843,3,12900.0
batch_20,240526,11937,41.01741,-72.155001,96,149600.0
batch_20,45282,11937,40.962725,-72.195135,80,126000.0
batch_20,43405,11937,40.960877,-72.195503,40,67000.0
batch_20,914011,11937,40.95757,-72.196969,24,43400.0
batch_20,906913,11937,40.966009,-72.182042,9,22626.086956521744
batch_20,916486,12828,43.270053,-73.586248,50,82736.50793650793
batch_20,788466,12828,43.254838,-73.663328,35,60554.545454545456
batch_20,903225,12828,43.272984,-73.585187,16,31600.0
batch_20,803039,12828,43.251904,-73.654316,7,19377.77777777778
batch_20,672936,12828,43.250504,-73.661662,6,17100.0
batch_20,426431,14623,43.067423,-77.614378,64,102301.23456790124
batch_20,524418,14623,43.084675,-77.605611,58,92891.15646258503
batch_20,842195,14623,43.08367,-77.582101,49,81767.47967479675
batch_20,875835,14623,43.078904,-77.582487,38,64800.0
batch_20,876051,14623,43.081716,-77.581001,14,29177.777777777777
batch_20,797979,14623,43.085471,-77.582122,8,19800.0
batch_20,261263,14623,43.08376275866868,-77.6351209968073,3,12900.0
batch_20,697228,14623,43.070656,-77.603407,3,12900.0
batch_20,549173,12834,43.096868,-73.497508,17,33327.27272727273
batch_20,878885,12834,43.029382,-73.583525,6,17100.0
batch_20,906470,12834,43.09537123146183,-73.50297504084236,6,17100.0
batch_20,128216,12834,43.089165,-73.502196,3,12900.0
batch_20,857315,11763,40.807253,-72.956645,73,117178.14207650273
batch_20,773070,11763,40.831646,-72.9957,60,96800.0
batch_20,284129,11763,40.815414,-72.959931,59,95972.97297297297
batch_20,205873,11763,40.829758,-72.996089,54,88341.17647058822
batch_20,192358,11763,40.842561,-72.996569,40,67000.0
batch_20,922056,11763,40.806978,-72.996659,28,49600.0
batch_20,764637,11763,40.825827,-72.978884,6,17100.0
batch_20,562345,11763,40.868836,-72.97128,6,17100.0
batch_20,824262,11763,40.83078,-72.98435,6,17100.0
batch_20,659972,11763,40.854859,-72.961895,6,17100.0
batch_20,918300,11763,40.806152,-72.96639,6,17100.0
batch_20,564296,11763,40.803391,-73.012207,6,17100.0
batch_20,887529,11763,40.840759,-73.005351,6,17100.0
batch_20,906264,11763,40.829184,-72.960934,6,17100.0
batch_20,907226,11763,40.814259,-73.018803,6,17100.0
batch_20,911610,11763,40.814518,-72.994905,3,12900.0
batch_23,830964,14080,42.68141,-78.564252,33,58151.80722891566
batch_23,902003,14080,42.620931,-78.509597,6,17100.0
batch_23,204975,14080,42.661192,-78.554935,3,12900.0
batch_23,130057,12526,42.133172,-73.88764,3,12900.0
batch_23,39891,14092,43.153178,-79.033237,35,60465.16853932584
batch_23,538069,14092,43.16985,-79.031101,35,60554.545454545456
batch_23,43980,13152,42.945156,-76.396993,41,68884.61538461539
batch_23,896468,13152,42.954084,-76.425824,36,61400.0
batch_23,653248,13152,42.969116,-76.444742,6,17100.0
batch_23,228365,11764,40.937396,-72.984752,56,90487.32394366196
batch_23,783354,11764,40.940828,-72.998736,42,69250.46728971963
batch_23,413308,11764,40.943613,-73.000654,35,60465.16853932584
batch_23,40298,11764,40.932361,-72.966211,12,26000.0
batch_23,840711,13411,42.581914,-75.336402,16,31600.0
batch_23,867051,13411,42.625223,-75.340285,6,15658.823529411766
batch_23,849210,13411,42.631066,-75.332137,6,17100.0
batch_23,676650,13411,42.64694,-75.330477,3,12900.0
batch_23,603498,12148,42.861664,-73.894715,24,43400.0
batch_23,271517,12148,42.824176,-73.858303,3,12900.0
batch_23,304454,13318,42.907480609524015,-75.26042609809846,3,12900.0
batch_23,866017,12816,43.021845,-73.376707,17,33327.27272727273
batch_23,45122,12816,43.031241,-73.365925,16,31600.0
batch_23,889261,13613,44.866469,-74.783508,22,39919.29824561404
batch_23,566037,13613,44.817965,-74.740534,6,15658.823529411766
batch_23,896211,13624,44.235322,-76.083673,12,26000.0
batch_23,10094,13624,44.237606,-76.083991,3,12900.0
batch_23,431699,13624,44.234942,-76.087683,3,12900.0
batch_23,734421,13624,44.204778,-76.070224,3,12900.0
batch_23,120046,13624,44.14394450923782,-76.0622970577648,3,12900.0
batch_23,881683,12134,43.224819,-74.175627,32,55200.0
batch_23,618853,13461,43.071646,-75.601044,17,33327.27272727273
batch_23,483172,13461,43.06776,-75.604962,6,17100.0
batch_23,847651,13461,43.07679,-75.589574,3,12900.0
batch_23,647854,10710,40.977523,-73.833699,88,137800.0
batch_23,924312,10710,40.963585,-73.844345,85,135181.22065727698
batch_23,647852,10710,40.952955,-73.847146,44,73057.14285714286
batch_23,628117,10710,40.961192,-73.837704,16,31600.0
batch_23,883768,10710,40.955698,-73.868977,8,19800.0
batch_23,852313,10710,40.982347,-73.836722,6,17100.0
batch_23,798017,10710,40.970571,-73.834159,6,17100.0
batch_23,787855,10710,40.96836,-73.833949,6,17100.0
batch_23,916740,10710,40.961239,-73.833494,6,17100.0
batch_23,887938,10710,40.954523,-73.838933,6,17100.0
batch_23,474696,10710,40.963775,-73.869449,6,17100.0
batch_23,879073,10710,40.964369,-73.869522,6,17100.0
batch_23,883550,10710,40.959234,-73.866186,6,17100.0
batch_23,879443,10710,40.960165,-73.867594,3,12900.0
batch_23,809281,10710,40.962674,-73.844189,3,12900.0
batch_23,567240,10710,40.981801,-73.833914,3,12900.0
batch_23,895673,13343,43.71462,-75.409831,6,17100.0
batch_23,918618,11575,40.676555,-73.593592,42,70924.52830188679
batch_23,41141,11575,40.673128,-73.581321,40,66843.13725490196
batch_23,348173,11575,40.68086,-73.587559,38,64800.0
batch_23,923446,11575,40.674656,-73.580115,35,60465.16853932584
batch_23,923449,11575,40.67971,-73.587094,35,60465.16853932584
batch_23,555859,11575,40.681707,-73.591616,32,55200.0
batch_23,784998,11575,40.680293,-73.591105,31,54948.71794871795
batch_23,876860,11575,40.676406,-73.588553,25,46336.50793650794
batch_23,747138,11575,40.674616,-73.576766,16,31600.0
batch_23,871528,11575,40.678855,-73.589597,8,19800.0
batch_23,848683,11575,40.67183,-73.581294,6,17100.0
batch_23,37395,11575,40.674812,-73.581456,6,17100.0
batch_23,781695,11575,40.684578,-73.591762,6,17100.0
batch_23,574999,11575,40.681359,-73.577977,6,17100.0
batch_23,769546,11575,40.683232,-73.58808,6,17100.0
batch_23,858583,11575,40.685595,-73.590453,6,17100.0
batch_23,760980,11575,40.678081,-73.580263,6,17100.0
batch_23,347428,11575,40.678549,-73.597229,6,17100.0
batch_23,858239,11575,40.685822,-73.589853,6,17100.0
batch_23,292924,11575,40.681111,-73.596682,6,17100.0
batch_23,856619,11575,40.683669,-73.589475,6,17100.0
batch_23,695146,11575,40.685129,-73.592507,6,17100.0
batch_23,318574,11575,40.682002,-73.578667,6,17100.0
batch_23,766079,11575,40.683642,-73.581886,6,17100.0
batch_23,471120,11575,40.681363,-73.594015,6,17100.0
batch_23,21366,11575,40.675275,-73.586155,6,17100.0
batch_23,796473,11575,40.6853,-73.593,6,17100.0
batch_23,816711,11575,40.673668,-73.600303,6,17100.0
batch_23,873311,11575,40.683421,-73.582782,6,17100.0
batch_23,35276,11575,40.689271,-73.58687,6,17100.0
batch_23,840041,12116,42.538382,-74.87703,3,12900.0
batch_23,845696,13060,43.03498,-76.444322,9,21300.0
batch_23,9346,13060,43.038757,-76.454602,6,17100.0
batch_23,922661,13060,43.033211,-76.447961,6,17100.0
batch_23,582017,13060,43.021657,-76.436181,2,12000.0
batch_23,738283,12404,41.851964,-74.153046,32,55200.0
batch_23,41692,10965,41.057158,-73.993138,79,125739.69849246231
batch_23,880494,10965,41.058165,-74.019191,55,90313.6690647482
batch_23,44055,10965,41.045938,-74.005418,54,88400.0
batch_23,891100,10965,41.054588,-74.019214,18,33659.574468085106
batch_23,749861,10965,41.060464,-74.018849,6,17100.0
batch_23,816658,10965,41.06294751387672,-74.01560079757364,6,17100.0
batch_23,791365,10965,41.051735,-74.017844,6,17100.0
batch_23,33348,10965,41.062873,-74.033153,6,17100.0
batch_23,828897,10965,41.064516,-74.00224,6,17100.0
batch_23,359812,10965,41.061356,-74.021375,3,12900.0
batch_23,33331,10965,41.06294751387672,-74.01560079757364,2,8114.285714285714
batch_23,726516,12920,44.929507,-74.07879,17,33327.27272727273
batch_23,823507,11940,40.805165,-72.764545,60,96747.01986754966
batch_23,878007,12726,41.715532,-74.954059,3,12900.0
batch_23,39578,12083,42.411637,-74.067634,22,39919.29824561404
batch_23,784443,12083,42.417491,-74.02243,20,37800.0
batch_23,883984,12083,42.427769,-74.023988,6,17100.0
batch_23,700022,12603,41.659166,-73.925269,112,173200.0
batch_23,681473,12603,41.657669,-73.853465,47,78499.15966386555
batch_23,43832,12603,41.658158,-73.793248,31,54848.101265822785
batch_23,742590,12603,41.669897,-73.836525,30,52894.73684210527
batch_23,897752,12603,41.684425,-73.91085,20,37800.0
batch_23,402357,12603,41.660347,-73.889862,17,34506.976744186046
batch_23,703312,12603,41.697322,-73.894226,16,31600.0
batch_23,713801,12603,41.644972,-73.813755,16,31600.0
batch_23,856564,12603,41.644604,-73.878147,16,31600.0
batch_23,718403,12603,41.691113,-73.859272,16,31600.0
batch_23,886936,12603,41.679669,-73.854777,12,26000.0
batch_23,883483,12603,41.688994,-73.907564,8,19800.0
batch_23,711080,12603,41.653581,-73.910671,8,19800.0
batch_23,222203,12603,41.704353,-73.900148,6,17100.0
batch_23,911254,12603,41.699637,-73.884601,6,17100.0
batch_23,906299,12603,41.699566,-73.852236,6,17100.0
batch_23,885164,12603,41.657706,-73.906091,6,17100.0
batch_23,884715,12603,41.659002,-73.904983,6,17100.0
batch_23,854095,12603,41.694234,-73.904952,6,17100.0
batch_23,179896,12603,41.725552,-73.854858,6,17100.0
batch_23,33286,12603,41.661839,-73.876325,6,17100.0
batch_23,837622,12603,41.654112,-73.840469,6,17100.0
batch_23,273010,12603,41.694957,-73.88115,6,17100.0
batch_23,217982,12603,41.681528,-73.893728,6,17100.0
batch_23,889563,12603,41.681156,-73.840231,6,17100.0
batch_23,902034,12603,41.68391,-73.874353,6,17100.0
batch_23,878240,12603,41.700704,-73.853808,6,17100.0
batch_23,355639,12603,41.692629,-73.91394,6,17100.0
batch_23,314276,12603,41.661565,-73.90983,6,17100.0
batch_23,770254,12603,41.658734,-73.842703,6,17100.0
batch_23,43430,10589,41.327947,-73.688502,50,82800.0
batch_23,873332,10589,41.327474,-73.685623,27,48626.086956521736
batch_23,307344,10589,41.327327,-73.694026,6,17100.0
batch_23,692059,12921,44.886895,-73.434128,26,47400.0
batch_23,14769,12921,44.88768004706613,-73.44983438391625,3,12900.0
batch_23,354636,12921,44.913373,-73.496202,3,12900.0
batch_23,867454,12921,44.900371,-73.436137,3,12900.0
batch_23,313976,12921,44.866488,-73.420463,3,12900.0
batch_23,733706,14416,43.084179,-77.937402,22,41057.142857142855
batch_23,124444,14416,43.08589,-77.938885,6,17100.0
batch_23,246248,14416,43.07886,-77.948841,3,12900.0
batch_23,483744,13431,43.211816773485324,-75.07221960980041,6,17100.0
batch_23,114372,13431,43.228252,-75.058334,3,12900.0
batch_23,40584,10583,40.982973,-73.777761,95,149349.79079497908
batch_23,767831,10583,40.981138,-73.816705,79,125779.79797979798
batch_23,43561,10583,40.979263,-73.761735,76,120400.0
batch_23,43657,10583,40.985319,-73.765911,62,99098.08917197451
batch_23,893654,10583,41.004562,-73.813802,61,99773.85620915034
batch_23,255434,10583,40.99653,-73.803732,56,90487.32394366196
batch_23,876321,10583,40.9714,-73.8069,55,90313.6690647482
batch_23,900037,10583,40.991027,-73.80298,42,71000.0
batch_23,41080,10583,41.010811,-73.793466,32,55004.87804878049
batch_23,757348,10583,40.981741,-73.818937,28,49600.0
batch_23,40591,10583,40.992418,-73.818007,27,48741.17647058823
batch_23,723566,10583,40.999102,-73.826131,24,43400.0
batch_23,42625,10583,40.983216,-73.807424,22,41057.142857142855
batch_23,170466,10583,40.993927,-73.815127,20,37800.0
batch_23,41337,10583,40.981538,-73.810194,14,27967.567567567567
batch_23,826291,10583,40.982555,-73.779725,6,17100.0
batch_23,235855,10583,40.983133,-73.779429,5,14742.857142857141
batch_23,43359,12498,42.040061,-74.143763,17,33327.27272727273
batch_23,43877,11777,40.930542,-73.073943,46,76600.0
batch_23,829300,11777,40.948539,-73.067138,20,37643.13725490196
batch_23,41270,11777,40.94695807559084,-73.06171891006906,18,35600.0
batch_23,810700,11777,40.943573,-73.066781,14,27967.567567567567
batch_23,594817,14564,43.000177,-77.437829,70,112000.0
batch_23,247054,14564,42.99225,-77.418889,54,88400.0
batch_23,563785,14564,42.99299,-77.439945,47,78566.10169491525
batch_23,878141,14564,42.996476,-77.444831,26,47278.78787878788
batch_23,650464,14564,42.92878,-77.384572,6,17100.0
batch_23,22339,14564,42.97567,-77.409227,3,12900.0
batch_23,866639,14564,43.014377,-77.401687,3,12900.0
batch_23,629569,13044,43.257782,-76.019065,25,46336.50793650794
batch_23,693761,13044,43.339532,-75.998913,3,12900.0
batch_23,894978,13044,43.25642,-76.024743,3,12900.0
batch_23,847709,11363,40.771206,-73.738827,58,94545.20547945207
batch_23,732856,11363,40.767965,-73.740768,6,17100.0
batch_23,887128,11363,40.770073,-73.752237,6,17100.0
batch_23,914605,11363,40.77379,-73.741468,6,17100.0
batch_23,905427,11363,40.767925,-73.740748,6,17100.0
batch_23,922561,11363,40.770807,-73.740734,6,17100.0
batch_23,733429,12067,42.539407,-73.939422,6,17100.0
batch_23,122355,10282,40.716998,-74.01405,107,166755.39033457247
batch_23,405697,10282,40.71424,-74.014235,4,14200.0
batch_23,797477,13608,44.199803,-75.610416,16,31219.04761904762
batch_23,852519,13608,44.193231,-75.606223,3,12900.0
batch_23,920638,12151,42.939474,-73.795055,3,12900.0
batch_23,917966,13348,42.692745,-74.934664,3,12900.0
batch_23,822804,13355,42.829437,-75.438191,3,12900.0
batch_23,360006,14059,42.804806,-78.661233,40,66843.13725490196
batch_23,795429,14059,42.834135,-78.636782,32,55101.234567901236
batch_23,248525,14059,42.823003,-78.649903,32,55200.0
batch_23,438359,14059,42.804654,-78.636805,17,33327.27272727273
batch_23,229725,14059,42.854696,-78.655233,6,17100.0
batch_23,735,14059,42.827913,-78.690647,3,12900.0
batch_23,858866,14059,42.826081,-78.691993,3,12900.0
batch_23,742579,12431,42.333613,-73.995316,3,12900.0
batch_23,821644,12057,42.946095,-73.397722,6,17100.0
batch_23,43121,12184,42.425626,-73.687127,41,68884.61538461539
batch_23,102596,12184,42.410818,-73.691151,13,27047.058823529413
batch_23,802094,12184,42.422189,-73.685041,10,21607.40740740741
batch_23,884881,12184,42.415062,-73.624805,6,17100.0
batch_23,888048,12184,42.437722,-73.714796,3,12900.0
batch_23,870675,12912,44.439492,-73.677631,8,19800.0
batch_23,761975,12912,44.443853,-73.673371,6,17100.0
batch_23,891619,12912,44.443259,-73.67469,3,12900.0
batch_23,874336,13746,42.229213,-75.849809,3,12900.0
batch_23,43060,11705,40.747462,-73.053124,45,74494.73684210527
batch_23,42795,11705,40.754579,-73.049453,17,33327.27272727273
batch_23,41043,11705,40.740279,-73.059025,17,33327.27272727273
batch_23,762468,11705,40.74415790495703,-73.0537309059819,6,17100.0
batch_23,42430,13612,44.015616,-75.798532,8,19800.0
batch_23,884513,13612,44.004869,-75.785785,6,17100.0
batch_23,849512,13864,42.243152,-76.375768,3,12900.0
batch_23,43591,12935,44.89289,-73.84124,7,19377.77777777778
batch_23,809874,12935,44.882185,-73.775976,6,17100.0
batch_24,7225,12461,41.925558,-74.214743,3,12900.0
batch_24,218472,12461,41.921255,-74.235521,3,12900.0
batch_24,248080,13685,43.944012,-76.121399,8,19800.0
batch_24,44606,13159,42.79632,-76.110221,39,66759.18367346938
batch_24,913938,13159,42.80688821994441,-76.13933460263735,6,17100.0
batch_24,277214,13159,42.80688821994441,-76.13933460263735,6,17100.0
batch_24,872515,13159,42.785915,-76.140463,3,12900.0
batch_24,735929,13159,42.739006,-76.12323,3,12900.0
batch_24,852298,12093,42.480976,-74.614396,6,17100.0
batch_24,791237,11211,40.707164,-73.959423,113,175157.74647887325
batch_24,73348,11211,40.712122,-73.939284,111,172985.61151079135
batch_24,730639,11211,40.704719,-73.952472,96,149600.0
batch_24,860934,11211,40.70579,-73.962033,93,146982.83261802577
batch_24,645551,11211,40.715264,-73.956841,87,137545.20547945204
batch_24,231300,11211,40.712559,-73.962233,76,120400.0
batch_24,342045,11211,40.712537,-73.96217,73,117178.14207650273
batch_24,396851,11211,40.704951,-73.965775,48,78800.0
batch_24,825431,11211,40.714738,-73.945992,44,73057.14285714286
batch_24,73164,11211,40.716363,-73.9466,40,67000.0
batch_24,903704,11211,40.714833,-73.963129,37,64356.98924731183
batch_24,744765,11211,40.705365,-73.963403,32,55200.0
batch_24,877212,11211,40.71587,-73.950449,25,45212.5
batch_24,768937,11211,40.718377,-73.940199,24,43400.0
batch_24,744766,11211,40.708227,-73.960671,14,27967.567567567567
batch_24,881254,11211,40.710657,-73.957018,6,17100.0
batch_24,484328,11211,40.716844,-73.959386,6,17100.0
batch_24,875196,11211,40.712571,-73.95661,6,17100.0
batch_24,915708,11211,40.704553,-73.961388,6,17100.0
